,Municipality,Municipality Latitude,Municipality Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
466,Beesel,51.26488805,6.037735936726019,Foroxity zaal 7,51.198139480830726,5.986154538665969,Movie Theater
467,Beesel,51.26488805,6.037735936726019,Royal Theater,51.19560639093284,5.991039074051226,Movie Theater
468,Berg en Dal,51.825881,5.9100531,Pathé Nijmegen,51.88000196577884,5.862144633185454,Multiplex
469,Berg en Dal,51.825881,5.9100531,Pathé Nijmegen - Zaal 3,51.879974,5.8610926,Multiplex
470,Berg en Dal,51.825881,5.9100531,LUX,51.84505870542653,5.867044972115252,Movie Theater
471,Berg en Dal,51.825881,5.9100531,Cine Twins,51.78084305292116,5.85072326096155,Movie Theater
472,Berg en Dal,51.825881,5.9100531,Vue Nijmegen Plein,51.84567383257545,5.8620118673370305,Movie Theater
473,Berg en Dal,51.825881,5.9100531,Vue Nijmegen Walstraat,51.84430754637107,5.866070021619781,Movie Theater
474,Berg en Dal,51.825881,5.9100531,cinetwins,51.814557981701455,5.803006693745032,Movie Theater
475,Berg en Dal,51.825881,5.9100531,Filmhuis O42,51.842476,5.864729,Multiplex
476,Berg en Dal,51.825881,5.9100531,Cine Twins Zaal 1,51.785371793235655,5.853938658323886,Movie Theater
477,Berg en Dal,51.825881,5.9100531,Café De Foyer/Cinemariënburg,51.844782,5.867181,Movie Theater
478,Berg en Dal,51.825881,5.9100531,Pathé Nijmegen - zaal 5,51.880196,5.861611,Movie Theater
479,Berg en Dal,51.825881,5.9100531,Carolus Zaal 1,51.845735409360515,5.862026971710348,Movie Theater
480,Berg en Dal,51.825881,5.9100531,Cine Twins Zaal 2,51.78098125351389,5.8508526248058095,Movie Theater
481,Berg en Dal,51.825881,5.9100531,Bioscoop Malden,51.780766989278305,5.8509730932773225,Movie Theater
482,Berg en Dal,51.825881,5.9100531,Nachtpremiere Skyfall,51.845872,5.862042,Movie Theater
483,Berg en Dal,51.825881,5.9100531,Cinemec Nijmegen Lounge,51.879811,5.861525,Movie Theater
484,Berg en Dal,51.825881,5.9100531,LUX Zaal 6,51.84502316426755,5.866992907902112,Indie Movie Theater
485,Berg en Dal,51.825881,5.9100531,JT Bioscoop,51.84553852465529,5.861979501646797,Movie Theater
486,Berg en Dal,51.825881,5.9100531,Theater l,51.831805,5.789487,Movie Theater
487,Berg en Dal,51.825881,5.9100531,Cine Twins Zaal 1,51.780822940614556,5.850784167306339,Movie Theater
488,Berg en Dal,51.825881,5.9100531,homecinema,51.784434,5.93459,Movie Theater
489,Berg en Dal,51.825881,5.9100531,Cinetwins,51.810511520838006,5.7822458712929246,Movie Theater
490,Berg en Dal,51.825881,5.9100531,Yoor Theater Center,51.80816765275973,5.829577465787321,Movie Theater
491,Berg en Dal,51.825881,5.9100531,JT Nijmegen Carolus 1944 Plein,51.8254268,5.8707053,Movie Theater
492,Berg en Dal,51.825881,5.9100531,Carolus,51.845636024202356,5.861957824892141,Movie Theater
493,Berg en Dal,51.825881,5.9100531,Klever Kinos,51.833886259646455,5.9314209240944855,Movie Theater
494,Berg en Dal,51.825881,5.9100531,casabank,51.740345753597516,5.874630866598037,Multiplex
495,Berg en Dal,51.825881,5.9100531,Go Short - international short film festival,51.84359359741211,5.861826419830322,Movie Theater
496,Berg en Dal,51.825881,5.9100531,Cine Twins Zaal 3,51.780671,5.850542,Movie Theater
497,Berg en Dal,51.825881,5.9100531,Pathé Nijmegen 4Dx,51.879574,5.8618717,Movie Theater
498,Berg en Dal,51.825881,5.9100531,De Verspiegeling,51.84835,5.84588,Movie Theater
499,Berg en Dal,51.825881,5.9100531,Calypso Zaal 1,51.844302,5.866088,Movie Theater
500,Berg en Dal,51.825881,5.9100531,LUX Zaal 3,51.84382098612647,5.860690248427194,Indie Movie Theater
501,Berg en Dal,51.825881,5.9100531,The Hobbit 3D,51.845551,5.861949,Movie Theater
502,Bergeijk,51.30452025,5.31841374716957,UGC,51.23187828691107,5.308024250972101,Multiplex
503,Bergeijk,51.30452025,5.31841374716957,Zaal 4,51.231976,5.3081203,Movie Theater
504,Bergeijk,51.30452025,5.31841374716957,Zaal 5,51.231881,5.307907,Movie Theater
505,Bergeijk,51.30452025,5.31841374716957,Bioscoop TerSpegelt,51.334273,5.300562,Movie Theater
506,Bergeijk,51.30452025,5.31841374716957,Wie is de Mol ?,51.319877,5.345375,Movie Theater
507,Bergeijk,51.30452025,5.31841374716957,Kidsmovie,51.327852,5.419393,Movie Theater
508,Bergeijk,51.30452025,5.31841374716957,Saw VII HD Wat Een Viezigheid,51.319932,5.345399,Movie Theater
509,Bergeijk,51.30452025,5.31841374716957,Outdoor Cinema,51.33556,5.2933397,Movie Theater
510,Bergen (Limburg),51.6060195,6.05767144450122,Peel & Maas TV,51.53835651984184,5.990500674671999,Movie Theater
511,Bergen (Noord-Holland),52.6676625,4.7080402999999995,Vue Alkmaar,52.637930021160905,4.74737051535172,Movie Theater
512,Bergen (Noord-Holland),52.6676625,4.7080402999999995,Filmhuis Alkmaar,52.63750137566107,4.747729571972657,Indie Movie Theater
513,Bergen (Noord-Holland),52.6676625,4.7080402999999995,Vue Heerhugowaard,52.6621431986051,4.827540230983035,Movie Theater
514,Bergen (Noord-Holland),52.6676625,4.7080402999999995,Filmtheater Cinebergen,52.664745326548584,4.688493489493809,Movie Theater
515,Bergen (Noord-Holland),52.6676625,4.7080402999999995,JT Bioscoop Heerhugowaard,52.66899616279504,4.820421888489965,Movie Theater
516,Bergen (Noord-Holland),52.6676625,4.7080402999999995,Zwarte schuur/Cinebergen,52.66488292914363,4.688653782507154,Movie Theater
517,Bergen (Noord-Holland),52.6676625,4.7080402999999995,Camera Meisje,52.59285354614258,4.716512203216553,Movie Theater
518,Bergen (Noord-Holland),52.6676625,4.7080402999999995,JT Heerhugowaard,52.662088936744134,4.827701694350319,Multiplex
519,Bergen (Noord-Holland),52.6676625,4.7080402999999995,Drive In JT Bioscoop Heerhugowaard,52.663844,4.829918,Movie Theater
520,Bergen (Noord-Holland),52.6676625,4.7080402999999995,bios heerhugowaard,52.662051346115476,4.828306487063465,Movie Theater
521,Bergen (Noord-Holland),52.6676625,4.7080402999999995,Bioscoop Metro Heerhugowaard,52.6644999892491,4.790521111089911,Movie Theater
522,Bergen (Noord-Holland),52.6676625,4.7080402999999995,JM Movie Theater,52.628845,4.7580867,Movie Theater
523,Bergen (Noord-Holland),52.6676625,4.7080402999999995,Studio Art Profound,52.6649916,4.688169,Coworking Space
524,Bergen (Noord-Holland),52.6676625,4.7080402999999995,linda's zomerweek,52.657492,4.820593,Multiplex
525,Bergen op Zoom,51.4965864,4.28974079726371,Cinema Kiek in de Pot,51.49041674915194,4.275237646613719,Multiplex
526,Bergen op Zoom,51.4965864,4.28974079726371,C-Cinema Bergen Op Zoom,51.490324,4.274469,Movie Theater
527,Bergen op Zoom,51.4965864,4.28974079726371,bios bergen op zoom,51.492921628212635,4.286993414168617,Indie Movie Theater
528,Bergen op Zoom,51.4965864,4.28974079726371,cinemactueel,51.49429678972389,4.285057634459241,Movie Theater
529,Bergen op Zoom,51.4965864,4.28974079726371,Cinema Zaal 1,51.494079,4.284866,Multiplex
530,Bergen op Zoom,51.4965864,4.28974079726371,Theater Bouman,51.5394616127014,4.16901111602783,Multiplex
531,Bergen op Zoom,51.4965864,4.28974079726371,Van Doorn's Movie House,51.514945,4.428237,Movie Theater
532,Bergen op Zoom,51.4965864,4.28974079726371,Cinema Paradiso,51.494177,4.285002,Multiplex
533,Bergen op Zoom,51.4965864,4.28974079726371,DeNillus Movie Theater,51.47631072998047,4.307427406311035,Movie Theater
534,Bergen op Zoom,51.4965864,4.28974079726371,CineStrandkrab,51.47999,4.287055,Movie Theater
535,Berkelland,52.10152,6.618404576883941,Çatı,52.159343,6.725926,Indie Movie Theater
536,Bernheze,51.68353285,5.5212428164770495,Take Ten Bioscoop,51.65998480027832,5.614841897375411,Movie Theater
537,Bernheze,51.68353285,5.5212428164770495,Kinepolis,51.764698,5.5214,Movie Theater
538,Bernheze,51.68353285,5.5212428164770495,Industry Service Bioscoop,51.6154765242683,5.531144491646713,Movie Theater
539,Bernheze,51.68353285,5.5212428164770495,Utopolis,51.764863065859394,5.521402751882499,Movie Theater
540,Bernheze,51.68353285,5.5212428164770495,zaal 2,51.660248,5.614993,Movie Theater
541,Bernheze,51.68353285,5.5212428164770495,Take Ten Zaal 1 Balkon,51.659992,5.614657,Movie Theater
542,Bernheze,51.68353285,5.5212428164770495,Taketen,51.665277,5.637024,Movie Theater
543,Bernheze,51.68353285,5.5212428164770495,Bios Dientje,51.633755,5.577981,Movie Theater
544,Bernheze,51.68353285,5.5212428164770495,foto studio van assendelft,51.64642333984375,5.624252796173096,Multiplex
545,Bernheze,51.68353285,5.5212428164770495,Zaal 3,51.662774,5.60517,Movie Theater
546,Bernheze,51.68353285,5.5212428164770495,zaal 3,51.659915,5.614778,Movie Theater
547,Bernheze,51.68353285,5.5212428164770495,Service bioscoop zaal 1,51.615439,5.53169,Movie Theater
548,Bernheze,51.68353285,5.5212428164770495,zaal 1,51.615055,5.531272,Movie Theater
549,Bernheze,51.68353285,5.5212428164770495,Cinemeijs,51.59976491858745,5.53759421237086,Indie Movie Theater
550,Best,51.510017,5.398661990056469,Vue Eindhoven,51.440237,5.47645,Multiplex
551,Best,51.510017,5.398661990056469,Pathé Eindhoven,51.440371132628336,5.481459313708269,Multiplex
552,Best,51.510017,5.398661990056469,Natlab,51.4458,5.45446,Movie Theater
553,Best,51.510017,5.398661990056469,Dolby cinema zaal 6,51.43970119900313,5.476314774309575,Movie Theater
554,Best,51.510017,5.398661990056469,Zaal 8,51.440379436619786,5.481419605901515,Movie Theater
555,Best,51.510017,5.398661990056469,Vue Zaal 3,51.44026,5.4762187,Movie Theater
556,Best,51.510017,5.398661990056469,Cinema Gold,51.421448688276925,5.403974813368351,Movie Theater
557,Best,51.510017,5.398661990056469,Zaal 7,51.4404145413702,5.481259265401813,Multiplex
558,Best,51.510017,5.398661990056469,Zaal 2,51.44046894961294,5.48094932317685,Multiplex
559,Best,51.510017,5.398661990056469,Vue Zaal 1,51.440117,5.476283,Movie Theater
560,Best,51.510017,5.398661990056469,Zaal 5,51.4403799198615,5.481452266074643,Movie Theater
561,Best,51.510017,5.398661990056469,Zaal 1,51.44075189918784,5.480722487712656,Multiplex
562,Best,51.510017,5.398661990056469,Private Movie Theater,51.4552158374795,5.4644831140824355,Movie Theater
563,Best,51.510017,5.398661990056469,Vue zaal 7,51.439615,5.47623,Movie Theater
564,Best,51.510017,5.398661990056469,Cinema,51.44199,5.481354,Movie Theater
565,Best,51.510017,5.398661990056469,Zaal 4,51.440267349594386,5.481422296638473,Multiplex
566,Best,51.510017,5.398661990056469,Service Bioscoop Zien,51.436968316053736,5.477621473479042,Movie Theater
567,Best,51.510017,5.398661990056469,Zaal 3,51.440283436515266,5.481259752431888,Multiplex
568,Best,51.510017,5.398661990056469,Vue Zaal 8,51.44032,5.476222,Movie Theater
569,Best,51.510017,5.398661990056469,Lab-1,51.43693,5.4778886,Movie Theater
570,Best,51.510017,5.398661990056469,Zaal 6,51.440537449079166,5.480894526250435,Multiplex
571,Best,51.510017,5.398661990056469,Vue Zaal 5,51.440098,5.476242,Movie Theater
572,Best,51.510017,5.398661990056469,vue eindhoven zaal 2,51.439439,5.475974,Movie Theater
573,Best,51.510017,5.398661990056469,Biobest Theater,51.509817126791305,5.389796396991097,Movie Theater
574,Best,51.510017,5.398661990056469,Zien Zaal 1,51.437116582746036,5.477794326541722,Movie Theater
575,Best,51.510017,5.398661990056469,Filmzaal,51.50301868419664,5.3077130328291755,Movie Theater
576,Best,51.510017,5.398661990056469,Drive In Bioscoop (Powered by Broet),51.44644240919458,5.462360684831366,Movie Theater
577,Best,51.510017,5.398661990056469,Zaal 4,51.421561,5.40404,Movie Theater
578,Best,51.510017,5.398661990056469,Podiumzaal,51.44583,5.454095,Multiplex
579,Best,51.510017,5.398661990056469,Zaal 1 Natlab,51.44562,5.4544473,Movie Theater
580,Best,51.510017,5.398661990056469,S.C.C. De Enck,51.50489601254001,5.312490463256836,Movie Theater
581,Best,51.510017,5.398661990056469,Informatiepunt Zuid,51.452549,5.476299,Movie Theater
582,Best,51.510017,5.398661990056469,Bioscoop,51.563755,5.459648,Movie Theater
583,Best,51.510017,5.398661990056469,Plaza Futura Buitenfilm,51.447109,5.453741,Indie Movie Theater
584,Best,51.510017,5.398661990056469,Video Disco On Stage BV,51.56147,5.37328,Movie Theater
585,Best,51.510017,5.398661990056469,Pathé 4D,51.440823,5.4805293,Movie Theater
586,Best,51.510017,5.398661990056469,Vue Zaal 4,51.439705,5.4761953,Movie Theater
587,Best,51.510017,5.398661990056469,Toiletten Boven,51.4403,5.4814343,Movie Theater
588,Best,51.510017,5.398661990056469,Cinebonus Nautilus,51.44154,5.44275,Movie Theater
589,Best,51.510017,5.398661990056469,TV Meierij,51.560066987782925,5.459837754743764,Multiplex
590,Best,51.510017,5.398661990056469,Broet,51.446598669286296,5.4613423347473145,Movie Theater
591,Best,51.510017,5.398661990056469,Film + Design,51.450013,5.445602,Movie Theater
592,Best,51.510017,5.398661990056469,Bioscoop Der Kinderen,51.56121826171875,5.458092212677002,Indie Movie Theater
593,Best,51.510017,5.398661990056469,MB room,51.495888,5.38122,Multiplex
594,Best,51.510017,5.398661990056469,Zien zaal 2,51.45671929784159,5.444666374420675,Multiplex
595,Best,51.510017,5.398661990056469,Zaal 3,51.43708419799805,5.477717399597168,Movie Theater
596,Best,51.510017,5.398661990056469,Tepe Nautilus AVM,51.44154,5.44275,Movie Theater
597,Best,51.510017,5.398661990056469,Zaal 5,51.437232971191406,5.477975845336914,Multiplex
598,Beuningen,51.85859,5.7674900000000004,Pathé Nijmegen,51.88000196577884,5.862144633185454,Multiplex
599,Beuningen,51.85859,5.7674900000000004,Pathé Nijmegen - Zaal 3,51.879974,5.8610926,Multiplex
600,Beuningen,51.85859,5.7674900000000004,LUX,51.84505870542653,5.867044972115252,Movie Theater
601,Beuningen,51.85859,5.7674900000000004,Cinema Roma,51.808469497331444,5.722370327399497,Movie Theater
602,Beuningen,51.85859,5.7674900000000004,Vue Nijmegen Plein,51.84567383257545,5.8620118673370305,Movie Theater
603,Beuningen,51.85859,5.7674900000000004,Vue Nijmegen Walstraat,51.84430754637107,5.866070021619781,Movie Theater
604,Beuningen,51.85859,5.7674900000000004,Bioscoop Van Heemstrabaan,51.86509946938701,5.772645906801152,Movie Theater
605,Beuningen,51.85859,5.7674900000000004,cinetwins,51.814557981701455,5.803006693745032,Movie Theater
606,Beuningen,51.85859,5.7674900000000004,Filmhuis O42,51.842476,5.864729,Multiplex
607,Beuningen,51.85859,5.7674900000000004,Ready Player One,51.865242,5.77266,Movie Theater
608,Beuningen,51.85859,5.7674900000000004,Bioscoop van Heemstrabaan,51.86127934704882,5.757083541023234,Movie Theater
609,Beuningen,51.85859,5.7674900000000004,Café De Foyer/Cinemariënburg,51.844782,5.867181,Movie Theater
610,Beuningen,51.85859,5.7674900000000004,Theatre eetje,51.868697,5.737313,Movie Theater
611,Beuningen,51.85859,5.7674900000000004,Captain Marvel,51.865202,5.772648,Movie Theater
612,Beuningen,51.85859,5.7674900000000004,Pathé Nijmegen - zaal 5,51.880196,5.861611,Movie Theater
613,Beuningen,51.85859,5.7674900000000004,Carolus Zaal 1,51.845735409360515,5.862026971710348,Movie Theater
614,Beuningen,51.85859,5.7674900000000004,Nachtpremiere Skyfall,51.845872,5.862042,Movie Theater
615,Beuningen,51.85859,5.7674900000000004,Cinemec Nijmegen Lounge,51.879811,5.861525,Movie Theater
616,Beuningen,51.85859,5.7674900000000004,LUX Zaal 6,51.84502316426755,5.866992907902112,Indie Movie Theater
617,Beuningen,51.85859,5.7674900000000004,Theater b,51.858949,5.766138,Movie Theater
618,Beuningen,51.85859,5.7674900000000004,JT Bioscoop,51.84553852465529,5.861979501646797,Movie Theater
619,Beuningen,51.85859,5.7674900000000004,Theater l,51.831805,5.789487,Movie Theater
620,Beuningen,51.85859,5.7674900000000004,Get Out,51.865232,5.772662,Movie Theater
621,Beuningen,51.85859,5.7674900000000004,Cinetwins,51.810511520838006,5.7822458712929246,Movie Theater
622,Beuningen,51.85859,5.7674900000000004,Yoor Theater Center,51.80816765275973,5.829577465787321,Movie Theater
623,Beuningen,51.85859,5.7674900000000004,Bioscoop van Heemstrabaan - zaal 2,51.86518,5.772616,Movie Theater
624,Beuningen,51.85859,5.7674900000000004,JT Nijmegen Carolus 1944 Plein,51.8254268,5.8707053,Movie Theater
625,Beuningen,51.85859,5.7674900000000004,Carolus,51.845636024202356,5.861957824892141,Movie Theater
626,Beuningen,51.85859,5.7674900000000004,Go Short - international short film festival,51.84359359741211,5.861826419830322,Movie Theater
627,Beuningen,51.85859,5.7674900000000004,Pathé Nijmegen 4Dx,51.879574,5.8618717,Movie Theater
628,Beuningen,51.85859,5.7674900000000004,De Verspiegeling,51.84835,5.84588,Movie Theater
629,Beuningen,51.85859,5.7674900000000004,Calypso Zaal 1,51.844302,5.866088,Movie Theater
630,Beuningen,51.85859,5.7674900000000004,Bioscoop van Heemstrabaan - zaal 1,51.865146,5.772729,Movie Theater
631,Beuningen,51.85859,5.7674900000000004,LUX Zaal 3,51.84382098612647,5.860690248427194,Indie Movie Theater
632,Beuningen,51.85859,5.7674900000000004,The Hobbit 3D,51.845551,5.861949,Movie Theater
633,Beverwijk,52.478626,4.6732036218509005,Cineworld,52.4777841540315,4.653663136823362,Movie Theater
634,Beverwijk,52.478626,4.6732036218509005,Drankzetter,52.488124,4.799644,Movie Theater
635,Beverwijk,52.478626,4.6732036218509005,StrandBios,52.49197893423695,4.585332870483398,Movie Theater
636,Beverwijk,52.478626,4.6732036218509005,LA Movie Room,52.493277,4.695456,Multiplex
637,Beverwijk,52.478626,4.6732036218509005,Royal Guard Studios,52.503137,4.750467,Multiplex
638,Beverwijk,52.478626,4.6732036218509005,Dennis Cinema,52.46254348754883,4.608191967010498,Movie Theater
639,Beverwijk,52.478626,4.6732036218509005,Film,52.392938,4.642771,Movie Theater
640,Beverwijk,52.478626,4.6732036218509005,Corso Bioscoop,52.54705385199736,4.6645541889899285,Movie Theater
641,Beverwijk,52.478626,4.6732036218509005,Kennemer Theater,52.4812835715151,4.655752066979079,Indie Movie Theater
642,Beverwijk,52.478626,4.6732036218509005,Movie@ Santpoort,52.412457725827515,4.627622827529903,Movie Theater
643,Beverwijk,52.478626,4.6732036218509005,Drankzolder,52.498464,4.802887,Movie Theater
644,Beverwijk,52.478626,4.6732036218509005,Theater de Doelen,52.52727508544922,4.716170787811279,Multiplex
645,De Bilt,52.1038467,5.19093085070224,Louis Hartlooper Complex,52.08175209677094,5.124147029629959,Indie Movie Theater
646,De Bilt,52.1038467,5.19093085070224,Cinemec Utrecht Zaal 1,52.096601757089935,5.07004364999384,Movie Theater
647,De Bilt,52.1038467,5.19093085070224,Pathé Utrecht Leidsche Rijn,52.09657193619438,5.070093329229989,Multiplex
648,De Bilt,52.1038467,5.19093085070224,Kinepolis Jaarbeurs,52.08633207705156,5.104680900996544,Multiplex
649,De Bilt,52.1038467,5.19093085070224,Kinepolis Jaarbeurs Zaal 7,52.086454053125095,5.10471959654847,Movie Theater
650,De Bilt,52.1038467,5.19093085070224,Hotel Theater Figi,52.082109480159026,5.239248979960662,Movie Theater
651,De Bilt,52.1038467,5.19093085070224,Springhaver Theater,52.08820829268549,5.1191801195495765,Indie Movie Theater
652,De Bilt,52.1038467,5.19093085070224,Kinepolis Jaarbeurs Zaal 13,52.08590206777822,5.10412392019537,Movie Theater
653,De Bilt,52.1038467,5.19093085070224,Wolff City,52.095017153518945,5.123148097718846,Movie Theater
654,De Bilt,52.1038467,5.19093085070224,Cinemec Utrecht Zaal 4,52.096558,5.0698757,Movie Theater
655,De Bilt,52.1038467,5.19093085070224,Cinemec Utrecht Zaal 6,52.096634,5.0699935,Movie Theater
656,De Bilt,52.1038467,5.19093085070224,Pathé Rembrandt Zaal 1,52.093715360445024,5.116022500426047,Movie Theater
657,De Bilt,52.1038467,5.19093085070224,Pathé Rembrandt Zaal 3,52.09405548641995,5.116424438065018,Movie Theater
658,De Bilt,52.1038467,5.19093085070224,kinepolis jaarbeurs zaal  8,52.086233,5.105057,Movie Theater
659,De Bilt,52.1038467,5.19093085070224,Kinepolis Zaal 12,52.084787,5.104867,Movie Theater
660,De Bilt,52.1038467,5.19093085070224,Filmcafé,52.102328,5.08916,Movie Theater
661,De Bilt,52.1038467,5.19093085070224,Pathé,52.09386194637445,5.116509266939334,Multiplex
662,De Bilt,52.1038467,5.19093085070224,Kinepolis Zaal 5,52.086375,5.104679,Movie Theater
663,De Bilt,52.1038467,5.19093085070224,Kinepolis Jaarbeurs Zaal 14,52.08695,5.1044173,Multiplex
664,De Bilt,52.1038467,5.19093085070224,Theater Kikker,52.09218978208363,5.119361307737658,Theater
665,De Bilt,52.1038467,5.19093085070224,CineLounge,52.03425569778476,5.169395422557869,Movie Theater
666,De Bilt,52.1038467,5.19093085070224,Cinemec Utrecht Zaal 7,52.096615,5.0719337,Movie Theater
667,De Bilt,52.1038467,5.19093085070224,Pathé Rembrandt Zaal 2,52.093884,5.115814,Movie Theater
668,De Bilt,52.1038467,5.19093085070224,Kinepolis Jaarbeurs zaal 9,52.086405,5.104782,Movie Theater
669,De Bilt,52.1038467,5.19093085070224,kinepolis jaarbeurs zaal 10,52.08629,5.104889,Movie Theater
670,De Bilt,52.1038467,5.19093085070224,Cinemec Utrecht Zaal 2,52.09655,5.0700803,Movie Theater
671,De Bilt,52.1038467,5.19093085070224,Kinepolis Jaarbeurs Zaal 11,52.08479,5.104253,Movie Theater
672,De Bilt,52.1038467,5.19093085070224,Cinemec Utrecht Zaal 5,52.096542,5.0701833,Movie Theater
673,De Bilt,52.1038467,5.19093085070224,Kinepolis Jaarbeurs Zaal 3,52.08482,5.10753,Movie Theater
674,De Bilt,52.1038467,5.19093085070224,cinemec utrecht zaal 7,52.096672,5.0708256,Movie Theater
675,De Bilt,52.1038467,5.19093085070224,Filmtheater 't Hoogt,52.093207549961356,5.119774356858555,Indie Movie Theater
676,De Bilt,52.1038467,5.19093085070224,Oksar's Bioscoop,52.102393,5.097424,Movie Theater
677,De Bilt,52.1038467,5.19093085070224,Onno's Movies Theater,52.08480149516007,5.057791829698609,Movie Theater
678,De Bilt,52.1038467,5.19093085070224,Louis Hartlooper Complex Zaal 4,52.081869,5.1242,Indie Movie Theater
679,De Bilt,52.1038467,5.19093085070224,abri,52.09025192260742,5.124183177947998,Movie Theater
680,De Bilt,52.1038467,5.19093085070224,Pathé Minsweerd,52.082730370295025,5.144967534198513,Movie Theater
681,De Bilt,52.1038467,5.19093085070224,Marsdijks Cinema,52.05480201401929,5.15635204128578,Multiplex
682,De Bilt,52.1038467,5.19093085070224,Kinepolis zaal 6,52.085875,5.104325,Multiplex
683,De Bilt,52.1038467,5.19093085070224,Chinelounge Bioscoop,52.0363789054954,5.1678227555508816,Movie Theater
684,De Bilt,52.1038467,5.19093085070224,Wolf City - Zaal 3,52.09490867207038,5.123518096245981,Movie Theater
685,De Bilt,52.1038467,5.19093085070224,BMZ Entertainment,52.0955,5.05368,Movie Theater
686,De Bilt,52.1038467,5.19093085070224,European Outdoor Film Tour @rasa,52.09458768367767,5.117708444595337,Indie Movie Theater
687,De Bilt,52.1038467,5.19093085070224,Latin American Film Festival,52.081760955625924,5.124220848083496,Movie Theater
688,De Bilt,52.1038467,5.19093085070224,Trianon,52.08763,5.121797,Movie Theater
689,De Bilt,52.1038467,5.19093085070224,Festivalpaviljoen NFF,52.09311852432836,5.118489527993826,Movie Theater
690,De Bilt,52.1038467,5.19093085070224,TVRoom,52.05520923031963,5.224670106574534,Movie Theater
691,De Bilt,52.1038467,5.19093085070224,European Outdoor Film Tour,52.084664,5.102966,Movie Theater
692,De Bilt,52.1038467,5.19093085070224,Loonlands Tv,52.13690246402458,5.249076684295075,Indie Movie Theater
693,De Bilt,52.1038467,5.19093085070224,Filmcentrale Sneeuwpanter Grimberger FM,52.04866610720939,5.27590939323361,Movie Theater
694,De Bilt,52.1038467,5.19093085070224,The 5th Wave Movie,52.078903,5.1498275,Drive-in Theater
695,Bladel,51.3667765,5.2154317,Bioscoop TerSpegelt,51.334273,5.300562,Movie Theater
696,Bladel,51.3667765,5.2154317,Outdoor Cinema,51.33556,5.2933397,Movie Theater
697,Blaricum,52.28113375,5.29371090566366,Vue,52.227559441955506,5.178224039857376,Multiplex
698,Blaricum,52.28113375,5.29371090566366,Filmhuis Bussum,52.28013,5.16316,Indie Movie Theater
699,Blaricum,52.28113375,5.29371090566366,"Corrosia Theater, Expo & Film",52.33637486609493,5.21824836730957,Theater
700,Blaricum,52.28113375,5.29371090566366,The Movies©,52.30026775745039,5.264215276702268,Movie Theater
701,Blaricum,52.28113375,5.29371090566366,MovieMadHouse,52.26841460656138,5.1660234821388356,Indie Movie Theater
702,Blaricum,52.28113375,5.29371090566366,Arie en Bastiaan,52.368359,5.264619,Movie Theater
703,Blaricum,52.28113375,5.29371090566366,Theater Achterom,52.2285102,5.185595154762268,Indie Movie Theater
704,Blaricum,52.28113375,5.29371090566366,Zaal 7,52.368806,5.264101,Movie Theater
705,Blaricum,52.28113375,5.29371090566366,De Sint,52.297454833984375,5.226287841796875,Multiplex
706,Blaricum,52.28113375,5.29371090566366,Doornekamp videoraportages,52.292022,5.267075,Movie Theater
707,Blaricum,52.28113375,5.29371090566366,Movie2,52.29745864868164,5.226311683654785,Movie Theater
708,Blaricum,52.28113375,5.29371090566366,Bibliotheek BCS,52.24198,5.16209,Movie Theater
709,Blaricum,52.28113375,5.29371090566366,Wolff Bioscopen,52.29883496529729,5.241818693589537,Movie Theater
710,Blaricum,52.28113375,5.29371090566366,Wolff Huizen,52.29872630482483,5.242123020688271,Movie Theater
711,Blaricum,52.28113375,5.29371090566366,Cinema,52.26023844434283,5.401003360748291,Movie Theater
712,Blaricum,52.28113375,5.29371090566366,Fimhuis Bussum,52.27979020269215,5.1615521758122105,Movie Theater
713,Blaricum,52.28113375,5.29371090566366,Cinema De Graag,52.304749619198994,5.252687090531729,Movie Theater
714,Blaricum,52.28113375,5.29371090566366,bioscoop,52.29879055255073,5.241883296538845,Movie Theater
715,Blaricum,52.28113375,5.29371090566366,City Bios zaal 2,52.22706787919785,5.176928813819265,Movie Theater
716,Blaricum,52.28113375,5.29371090566366,bioscoop,52.3032010167035,5.270513892173767,Multiplex
717,Blaricum,52.28113375,5.29371090566366,honeywood,52.229160430431115,5.177249011978031,Multiplex
718,Blaricum,52.28113375,5.29371090566366,Bioshuis,52.297462463378906,5.2263031005859375,Movie Theater
719,Blaricum,52.28113375,5.29371090566366,bios oostermeent,52.30267945395412,5.270605087280273,Indie Movie Theater
720,Blaricum,52.28113375,5.29371090566366,bios #1,52.302010270108134,5.269982814788818,Indie Movie Theater
721,Blaricum,52.28113375,5.29371090566366,Statch Movie Center,52.2205325,5.1869072,Movie Theater
722,Blaricum,52.28113375,5.29371090566366,Moviehuis,52.29746627807617,5.226135730743408,Movie Theater
723,Blaricum,52.28113375,5.29371090566366,JT Bioscoop,52.228096,5.178718,Movie Theater
724,Blaricum,52.28113375,5.29371090566366,Sitting in the Cinema,52.227220360131604,5.177839926445772,Movie Theater
725,Blaricum,52.28113375,5.29371090566366,Movie Room,52.302502,5.2318867,Multiplex
726,Blaricum,52.28113375,5.29371090566366,Prison Break,52.267707,5.159714,Movie Theater
727,Blaricum,52.28113375,5.29371090566366,bios,52.30286314971136,5.269296169281006,Indie Movie Theater
728,Blaricum,52.28113375,5.29371090566366,GTST,52.29741287231445,5.226285934448242,Movie Theater
